user_id,matched_user_id,text_score,mbti_score,location_score,compatibility_score,action
U070,U097,22.23,60,100,61.44,1
U070,U086,19.44,60,100,60.59,1
U070,U041,18.92,60,100,60.43,1
U070,U081,18.87,60,100,60.41,1
U070,U028,29.95,75,50,53.19,0
U070,U088,27.33,75,50,52.39,1
U071,U001,68.91,75,100,81.23,1
U071,U092,42.42,90,100,78.74,1
U071,U096,28.75,90,100,74.57,1
U071,U074,45.72,75,100,74.17,1
U071,U051,93.0,75,50,72.4,1
U071,U041,92.92,75,50,72.37,1
U071,U081,92.93,75,50,72.37,1
U071,U061,92.84,75,50,72.35,1
U071,U082,37.86,75,100,71.77,1
U071,U021,71.49,90,50,71.42,0
U071,U091,66.45,90,50,69.88,1
U071,U022,45.54,60,100,68.54,1
U071,U089,17.12,75,100,65.45,1
U071,U031,68.97,75,50,65.07,1
U071,U064,49.21,90,50,64.63,0
U071,U011,66.63,75,50,64.36,1
U071,U058,29.34,60,100,63.6,1
U071,U032,45.27,90,50,63.43,1
U071,U044,42.86,90,50,62.7,0
U071,U012,42.47,90,50,62.57,0
U072,U012,74.52,75,100,82.94,1
U072,U031,42.43,90,100,78.74,1
U072,U082,91.73,90,50,77.58,1
U072,U042,72.02,60,100,76.6,1
U072,U053,27.77,90,100,74.28,0
U072,U052,72.95,90,50,71.86,1
U072,U062,69.3,90,50,70.75,1
U072,U066,28.02,75,100,68.77,1
U072,U014,25.73,75,100,68.08,0
U072,U032,74.72,75,50,66.82,1
U072,U092,74.62,75,50,66.8,1
U072,U016,20.68,75,100,66.54,1
U072,U025,20.55,75,100,66.5,1
U072,U002,72.02,75,50,66.0,1
U072,U005,18.08,75,100,65.75,1
U072,U010,21.28,60,100,61.14,0
U072,U039,20.78,60,100,60.99,1
U072,U019,19.96,60,100,60.74,0
U072,U075,17.66,60,100,60.04,1
U072,U022,70.11,60,50,59.85,0
U073,U043,93.22,90,50,78.04,1
U073,U083,90.67,90,50,77.26,0
U073,U003,79.05,90,50,73.72,1
U073,U088,29.28,75,100,69.16,1
U073,U063,96.35,60,50,67.84,1
U073,U050,23.56,75,100,67.42,1
U073,U059,22.77,75,100,67.17,1
U073,U055,22.55,75,100,67.11,0
U073,U044,40.69,60,100,67.06,1
U073,U040,22.08,75,100,66.96,0
U073,U023,93.01,60,50,66.82,1
U073,U069,19.67,75,100,66.23,1
U073,U054,32.16,60,100,64.46,0
U073,U076,31.34,60,100,64.21,1
U073,U036,29.08,60,100,63.52,1
U073,U091,27.73,60,100,63.11,0
U073,U033,78.52,60,50,62.41,0
U073,U013,76.23,60,50,61.71,1
U073,U053,74.55,60,50,61.2,0
U073,U093,74.34,60,50,61.13,1
U074,U084,100.0,90,50,80.1,1
U074,U004,96.93,90,50,79.17,1
U074,U024,96.4,90,50,79.01,0
U074,U071,45.72,75,100,74.17,1
U074,U054,79.8,90,50,73.95,1
U074,U058,59.22,60,100,72.71,1
U074,U044,93.62,75,50,72.58,0
U074,U089,22.08,90,100,72.54,1
U074,U001,38.98,75,100,72.12,1
U074,U064,90.88,75,50,71.75,1
U074,U094,90.77,75,50,71.72,1
U074,U096,32.13,75,100,70.03,1
U074,U092,31.77,75,100,69.92,1
U074,U014,80.13,75,50,68.47,0
U074,U082,25.8,75,100,68.1,0
U074,U034,73.18,75,50,66.36,1
U074,U022,27.48,60,100,63.03,0
U074,U030,25.92,60,100,62.56,1
U074,U009,24.71,60,100,62.19,1
U074,U051,49.7,75,50,59.2,1
U075,U005,83.3,60,100,80.04,1
U075,U085,95.38,90,50,78.7,1
U075,U095,95.31,90,50,78.68,0
U075,U025,78.26,60,100,78.51,1
U075,U035,82.42,90,50,74.75,0
U075,U015,82.39,90,50,74.74,1
U075,U055,80.68,90,50,74.22,1
U075,U042,24.09,75,100,67.58,0
U075,U039,23.73,75,100,67.47,1
U075,U045,93.61,60,50,67.01,1
U075,U010,19.49,75,100,66.18,1
U075,U019,18.46,75,100,65.86,0
U075,U065,85.16,60,50,64.43,1
U075,U014,27.86,60,100,63.15,1
U075,U016,24.5,60,100,62.13,1
U075,U066,24.42,60,100,62.1,1
U075,U012,21.34,60,100,61.16,1
U075,U031,20.77,60,100,60.99,1
U075,U053,20.72,60,100,60.97,0
U075,U072,17.66,60,100,60.04,1
U076,U036,82.31,75,100,85.32,0
U076,U046,97.06,90,50,79.21,1
U076,U026,96.68,90,50,79.09,1
U076,U086,79.08,90,50,73.73,1
U076,U066,96.42,75,50,73.44,0
U076,U006,93.49,75,50,72.54,0
U076,U054,39.68,75,100,72.33,0
U076,U044,32.33,75,100,70.09,1
U076,U091,26.92,75,100,68.44,1
U076,U056,79.37,75,50,68.24,1
U076,U096,77.45,75,50,67.66,0
U076,U016,74.64,75,50,66.8,1
U076,U088,36.58,60,100,65.81,1
U076,U073,31.34,60,100,64.21,1
U076,U059,27.95,60,100,63.18,1
U076,U050,26.12,60,100,62.62,1
U076,U069,24.94,60,100,62.26,1
U076,U055,24.92,60,100,62.25,0
U076,U014,39.57,90,50,61.69,1
U076,U040,21.84,60,100,61.32,0
U077,U017,82.24,75,100,85.3,1
U077,U097,83.18,90,50,74.98,1
U077,U027,80.65,90,50,74.21,1
U077,U007,94.58,75,50,72.88,1
U077,U011,22.18,90,100,72.57,1
U077,U037,85.01,75,50,69.96,1
U077,U087,97.04,60,50,68.05,1
U077,U045,23.8,75,100,67.49,1
U077,U067,94.48,60,50,67.27,1
U077,U047,85.32,60,50,64.48,1
U077,U043,30.48,60,100,63.95,1
U077,U018,29.3,60,100,63.59,1
U077,U057,80.68,60,50,63.07,1
U077,U095,24.51,60,100,62.13,1
U077,U086,34.13,90,50,60.04,1
U077,U026,34.12,90,50,60.03,0
U077,U076,34.03,90,50,60.01,1
U077,U013,32.09,90,50,59.41,1
U077,U046,31.4,90,50,59.2,1
U077,U023,30.81,90,50,59.02,1
U078,U068,96.42,75,100,89.61,1
U078,U028,90.98,75,100,87.96,1
U078,U038,67.54,75,100,80.82,1
U078,U048,93.24,90,50,78.04,1
U078,U058,89.98,90,50,77.05,0
U078,U018,93.03,75,50,72.4,1
U078,U088,87.62,75,50,70.75,0
U078,U008,71.88,75,50,65.96,1
U078,U061,32.76,60,100,64.64,1
U078,U098,67.42,75,50,64.6,0
U078,U093,27.6,60,100,63.07,0
U078,U013,25.29,60,100,62.37,1
U078,U052,25.03,60,100,62.29,1
U078,U024,69.2,60,50,59.57,0
U078,U054,66.95,60,50,58.88,1
U078,U067,29.38,90,50,58.59,1
U078,U084,65.65,60,50,58.49,1
U078,U057,29.05,90,50,58.49,0
U078,U074,65.65,60,50,58.49,0
U078,U087,29.0,90,50,58.47,1
U079,U099,94.95,75,100,89.17,1
U079,U049,97.53,90,50,79.35,1
U079,U029,97.42,90,50,79.32,0
U079,U039,94.98,90,50,78.57,1
U079,U009,93.29,90,50,78.06,1
U079,U019,93.19,75,50,72.45,0
U079,U059,78.61,75,50,68.01,0
U079,U087,25.06,75,100,67.87,1
U079,U069,77.59,75,50,67.7,1
U079,U057,22.47,75,100,67.08,0
U079,U060,21.28,75,100,66.72,0
U079,U020,17.98,75,100,65.72,1
U079,U026,31.1,60,100,64.14,0
U079,U089,82.9,60,50,63.74,1
U079,U046,28.48,60,100,63.34,1
U079,U004,28.15,60,100,63.24,0
U079,U024,28.02,60,100,63.2,1
U079,U084,27.98,60,100,63.19,1
U079,U037,27.81,60,100,63.13,1
U079,U027,24.77,60,100,62.21,1
U080,U040,96.36,90,50,79.0,0
U080,U070,95.02,90,50,78.59,0
U080,U030,93.25,90,50,78.05,1
U080,U050,86.12,90,50,75.88,1
U080,U100,84.71,90,50,75.45,0
U080,U090,82.81,90,50,74.87,1
U080,U060,96.47,75,50,73.45,1
U080,U020,88.02,75,50,70.88,0
U080,U010,84.1,75,50,69.68,1
U080,U085,20.03,75,100,66.34,1
U080,U008,19.72,75,100,66.25,1
U080,U098,19.74,75,100,66.25,0
U080,U047,17.31,75,100,65.51,1
U080,U002,21.15,60,100,61.11,1
U080,U065,20.74,60,100,60.98,0
U080,U021,20.3,60,100,60.85,0
U080,U048,27.39,75,50,52.4,0
U080,U068,27.17,75,50,52.34,1
U080,U018,27.11,75,50,52.32,0
U080,U078,27.0,75,50,52.29,0
U081,U041,92.19,90,100,93.9,1
U081,U061,97.61,90,50,79.38,1
U081,U051,94.57,90,50,78.45,1
U081,U097,28.99,90,100,74.65,0
U081,U086,28.24,90,100,74.42,0
U081,U071,92.93,75,50,72.37,1
U081,U001,73.03,90,50,71.89,0
U081,U011,72.92,90,50,71.85,0
U081,U006,27.59,75,100,68.65,0
U081,U031,70.52,75,50,65.55,0
U081,U091,70.51,75,50,65.54,1
U081,U021,69.31,75,50,65.18,1
U081,U094,48.36,90,50,64.37,1
U081,U083,29.01,60,100,63.5,1
U081,U014,45.48,90,50,63.49,1
U081,U067,25.93,60,100,62.56,1
U081,U003,24.47,60,100,62.12,0
U081,U015,22.75,60,100,61.59,1
U081,U100,20.5,60,100,60.91,0
U081,U063,35.56,90,50,60.47,1
U082,U092,70.74,75,100,81.79,1
U082,U022,75.63,60,100,77.71,1
U082,U072,91.73,90,50,77.58,1
U082,U001,41.91,75,100,73.01,1
U082,U052,72.84,90,50,71.83,1
U082,U071,37.86,75,100,71.77,1
U082,U062,70.81,90,50,71.21,1
U082,U096,26.41,75,100,68.28,1
U082,U074,25.8,75,100,68.1,0
U082,U089,17.96,75,100,65.71,0
U082,U012,70.82,75,50,65.64,1
U082,U002,70.66,75,50,65.59,0
U082,U032,68.11,75,50,64.81,0
U082,U031,41.95,90,50,62.42,1
U082,U058,23.64,60,100,61.86,1
U082,U009,23.37,60,100,61.78,1
U082,U030,22.04,60,100,61.38,1
U082,U042,70.66,60,50,60.01,1
U082,U053,30.85,90,50,59.04,0
U082,U017,28.81,90,50,58.41,1
U083,U003,73.76,90,100,88.29,1
U083,U043,90.7,90,50,77.27,1
U083,U073,90.67,90,50,77.26,0
U083,U100,29.2,75,100,69.14,1
U083,U070,27.19,75,100,68.52,1
U083,U067,26.78,75,100,68.4,0
U083,U015,25.07,75,100,67.88,1
U083,U023,94.08,60,50,67.15,0
U083,U097,38.1,60,100,66.27,1
U083,U063,90.81,60,50,66.15,0
U083,U041,34.78,60,100,65.26,0
U083,U006,31.1,60,100,64.14,0
U083,U081,29.01,60,100,63.5,0
U083,U086,28.53,60,100,63.36,1
U083,U053,79.67,60,50,62.76,1
U083,U093,77.02,60,50,61.95,0
U083,U013,74.08,60,50,61.05,0
U083,U033,73.89,60,50,61.0,1
U083,U022,42.0,75,50,56.86,0
U083,U057,38.03,75,50,55.65,0
U084,U004,96.93,90,100,95.35,1
U084,U024,96.4,90,100,95.19,1
U084,U074,100.0,90,50,80.1,1
U084,U051,49.7,75,100,75.38,0
U084,U054,79.8,90,50,73.95,0
U084,U044,93.62,75,50,72.58,1
U084,U064,90.88,75,50,71.75,1
U084,U094,90.77,75,50,71.72,1
U084,U026,35.4,75,100,71.02,1
U084,U037,33.59,75,100,70.47,1
U084,U046,32.38,75,100,70.1,0
U084,U027,30.04,75,100,69.39,0
U084,U014,80.13,75,50,68.47,0
U084,U034,73.18,75,50,66.36,0
U084,U087,32.36,60,100,64.52,0
U084,U057,30.19,60,100,63.86,1
U084,U020,28.53,60,100,63.36,0
U084,U079,27.98,60,100,63.19,1
U084,U060,25.86,60,100,62.54,1
U084,U099,25.77,60,100,62.51,0
U085,U065,84.79,60,100,80.5,0
U085,U075,95.38,90,50,78.7,1
U085,U095,94.96,90,50,78.57,1
U085,U015,82.58,90,50,74.8,1
U085,U035,79.91,90,50,73.98,1
U085,U055,78.4,90,50,73.52,1
U085,U008,25.33,75,100,67.95,1
U085,U047,23.25,75,100,67.32,1
U085,U098,22.47,75,100,67.09,1
U085,U045,93.44,60,50,66.95,1
U085,U080,20.03,75,100,66.34,1
U085,U005,81.02,60,50,63.17,1
U085,U025,80.89,60,50,63.13,1
U085,U002,24.31,60,100,62.07,1
U085,U021,20.73,60,100,60.98,0
U085,U073,31.59,75,50,53.68,1
U085,U048,27.86,75,50,52.55,1
U085,U068,27.36,75,50,52.4,1
U085,U018,27.3,75,50,52.38,1
U085,U088,27.18,75,50,52.34,0
U086,U006,76.37,75,100,83.51,1
U086,U026,82.14,90,50,74.66,1
U086,U097,28.32,90,100,74.44,1
U086,U081,28.24,90,100,74.42,1
U086,U046,79.2,90,50,73.77,1
U086,U076,79.08,90,50,73.73,0
U086,U041,25.57,90,100,73.6,1
U086,U096,95.14,75,50,73.05,1
U086,U036,94.4,75,50,72.82,1
U086,U056,91.7,75,50,72.0,1
U086,U016,89.89,75,50,71.45,1
U086,U066,79.08,75,50,68.16,1
U086,U067,34.45,60,100,65.16,1
U086,U083,28.53,60,100,63.36,1
U086,U003,27.72,60,100,63.11,1
U086,U015,25.96,60,100,62.57,1
U086,U100,23.4,60,100,61.79,1
U086,U014,35.98,90,50,60.6,1
U086,U070,19.44,60,100,60.59,1
U086,U063,35.25,90,50,60.38,0
U087,U057,80.65,90,100,90.39,1
U087,U037,84.98,60,100,80.55,0
U087,U067,97.44,90,50,79.32,0
U087,U027,80.62,60,100,79.23,0
U087,U047,82.35,90,50,74.73,1
U087,U007,97.54,60,50,68.2,1
U087,U077,97.04,60,50,68.05,1
U087,U079,25.06,75,100,67.87,0
U087,U099,23.07,75,100,67.27,1
U087,U020,21.3,75,100,66.73,1
U087,U060,19.25,75,100,66.1,0
U087,U084,32.36,60,100,64.52,1
U087,U026,30.92,60,100,64.08,1
U087,U097,83.15,60,50,63.82,0
U087,U004,29.68,60,100,63.7,0
U087,U017,82.21,60,50,63.53,1
U087,U024,29.06,60,100,63.52,1
U087,U046,28.21,60,100,63.26,1
U087,U051,25.95,60,100,62.57,0
U087,U042,37.75,90,50,61.14,0
U088,U044,61.14,60,100,73.29,1
U088,U098,76.11,90,50,72.82,0
U088,U048,94.23,75,50,72.77,1
U088,U028,93.27,75,50,72.48,1
U088,U068,91.1,75,50,71.82,0
U088,U018,90.9,75,50,71.76,1
U088,U058,90.8,75,50,71.72,1
U088,U054,55.55,60,100,71.59,0
U088,U008,70.36,90,50,71.07,1
U088,U069,35.2,75,100,70.96,0
U088,U078,87.62,75,50,70.75,1
U088,U059,32.11,75,100,70.02,1
U088,U073,29.28,75,100,69.16,1
U088,U055,28.78,75,100,69.01,1
U088,U040,24.26,75,100,67.63,0
U088,U038,76.25,75,50,67.29,0
U088,U050,23.06,75,100,67.27,1
U088,U076,36.58,60,100,65.81,1
U088,U091,31.13,60,100,64.15,1
U088,U036,30.16,60,100,63.85,0
U089,U009,79.16,60,100,78.78,0
U089,U074,22.08,90,100,72.54,0
U089,U059,96.15,60,50,67.78,1
U089,U069,94.9,60,50,67.4,0
U089,U096,21.8,75,100,66.88,0
U089,U092,21.71,75,100,66.85,1
U089,U082,17.96,75,100,65.71,1
U089,U071,17.12,75,100,65.45,1
U089,U001,16.8,75,100,65.36,1
U089,U058,32.68,60,100,64.62,1
U089,U029,85.17,60,50,64.43,0
U089,U099,83.0,60,50,63.77,1
U089,U079,82.9,60,50,63.74,1
U089,U019,81.47,60,50,63.3,1
U089,U049,80.74,60,50,63.08,1
U089,U039,78.53,60,50,62.41,1
U089,U022,23.91,60,100,61.95,1
U089,U030,18.38,60,100,60.26,1
U089,U054,25.44,90,50,57.39,1
U089,U004,22.23,90,50,56.41,0
U090,U100,97.97,90,50,79.48,1
U090,U050,94.05,90,50,78.29,1
U090,U030,88.3,90,50,76.54,1
U090,U070,86.46,90,50,75.98,0
U090,U040,84.58,90,50,75.41,1
U090,U080,82.81,90,50,74.87,0
U090,U010,96.2,75,50,73.37,1
U090,U020,91.96,75,50,72.08,0
U090,U060,84.54,75,50,69.82,1
U090,U048,20.42,75,100,66.46,0
U090,U063,23.28,60,100,61.75,1
U090,U032,22.58,60,100,61.54,1
U090,U062,22.52,60,100,61.52,0
U090,U055,31.32,75,50,53.6,1
U090,U083,29.23,75,50,52.96,1
U090,U028,28.96,75,50,52.88,0
U090,U022,28.42,75,50,52.72,1
U090,U038,26.9,75,50,52.25,0
U090,U088,26.45,75,50,52.12,1
U090,U057,26.34,75,50,52.08,1
U091,U021,95.68,90,50,78.79,0
U091,U044,39.03,90,100,77.71,1
U091,U011,97.6,75,50,73.8,0
U091,U001,97.52,75,50,73.77,1
U091,U031,95.14,75,50,73.05,1
U091,U054,36.11,75,100,71.24,0
U091,U071,66.45,90,50,69.88,0
U091,U076,26.92,75,100,68.44,0
U091,U036,24.98,75,100,67.85,1
U091,U002,54.28,90,50,66.17,0
U091,U051,70.52,75,50,65.55,1
U091,U081,70.51,75,50,65.54,1
U091,U041,70.46,75,50,65.53,1
U091,U061,70.45,75,50,65.52,1
U091,U012,51.56,90,50,65.35,1
U091,U092,51.51,90,50,65.33,1
U091,U032,48.6,90,50,64.44,0
U091,U088,31.13,60,100,64.15,1
U091,U073,27.73,60,100,63.11,0
U091,U034,39.04,90,50,61.53,0
U092,U022,90.85,60,100,82.34,1
U092,U082,70.74,75,100,81.79,1
U092,U002,96.84,90,50,79.14,1
U092,U071,42.42,90,100,78.74,1
U092,U032,93.75,90,50,78.2,1
U092,U012,93.51,90,50,78.13,1
U092,U096,33.64,90,100,76.06,0
U092,U001,51.61,75,100,75.96,1
U092,U052,94.28,75,50,72.78,1
U092,U062,90.02,75,50,71.49,0
U092,U074,31.77,75,100,69.92,0
U092,U042,93.29,60,50,66.91,0
U092,U089,21.71,75,100,66.85,0
U092,U072,74.62,75,50,66.8,0
U092,U091,51.51,90,50,65.33,1
U092,U058,32.1,60,100,64.44,1
U092,U021,47.6,90,50,64.14,1
U092,U030,23.33,60,100,61.77,1
U092,U009,21.67,60,100,61.26,1
U092,U056,37.91,90,50,61.19,0
U093,U013,90.72,90,100,93.45,1
U093,U063,77.39,90,50,73.22,1
U093,U061,24.04,90,100,73.14,1
U093,U053,95.43,75,50,73.13,1
U093,U033,93.1,75,50,72.43,1
U093,U023,74.61,90,50,72.37,1
U093,U052,37.13,75,100,71.55,0
U093,U003,93.29,60,50,66.91,1
U093,U028,28.64,60,100,63.39,1
U093,U078,27.6,60,100,63.07,1
U093,U038,26.6,60,100,62.77,1
U093,U068,24.65,60,100,62.17,1
U093,U083,77.02,60,50,61.95,1
U093,U043,74.78,60,50,61.27,1
U093,U073,74.34,60,50,61.13,1
U093,U094,36.15,90,50,60.65,1
U093,U097,34.76,90,50,60.23,1
U093,U027,34.76,90,50,60.23,1
U093,U014,29.82,90,50,58.72,1
U093,U077,28.65,90,50,58.36,0
U094,U064,96.84,75,100,89.74,1
U094,U034,74.72,75,100,83.01,1
U094,U023,36.28,90,100,76.87,1
U094,U014,77.87,90,50,73.36,0
U094,U024,94.27,75,50,72.78,0
U094,U044,91.02,75,50,71.79,1
U094,U084,90.77,75,50,71.72,1
U094,U074,90.77,75,50,71.72,1
U094,U004,87.78,75,50,70.81,1
U094,U056,29.25,75,100,69.15,1
U094,U033,26.7,75,100,68.37,1
U094,U054,78.08,75,50,67.85,0
U094,U007,22.91,75,100,67.22,0
U094,U081,48.36,90,50,64.37,1
U094,U061,45.77,90,50,63.58,1
U094,U051,45.27,90,50,63.43,1
U094,U049,27.48,60,100,63.04,0
U094,U041,42.69,90,50,62.64,1
U094,U035,25.16,60,100,62.33,1
U094,U029,24.55,60,100,62.14,1
U095,U045,93.56,60,100,83.17,1
U095,U075,95.31,90,50,78.68,1
U095,U085,94.96,90,50,78.57,1
U095,U035,85.15,90,50,75.58,1
U095,U015,82.48,90,50,74.77,1
U095,U055,81.09,90,50,74.34,0
U095,U043,28.91,75,100,69.05,1
U095,U018,27.25,75,100,68.54,1
U095,U065,84.7,60,50,64.29,0
U095,U025,80.93,60,50,63.14,1
U095,U017,25.52,60,100,62.44,0
U095,U005,78.48,60,50,62.39,1
U095,U077,24.51,60,100,62.13,1
U095,U011,23.06,60,100,61.69,0
U095,U073,28.49,75,50,52.74,0
U095,U083,28.27,75,50,52.67,1
U095,U078,27.19,75,50,52.35,1
U095,U042,27.06,75,50,52.31,0
U095,U047,26.01,75,50,51.98,1
U095,U057,25.34,75,50,51.78,0
U096,U056,89.81,90,50,77.0,1
U096,U092,33.64,90,100,76.06,0
U096,U071,28.75,90,100,74.57,0
U096,U086,95.14,75,50,73.05,1
U096,U016,94.83,75,50,72.95,1
U096,U036,92.45,75,50,72.23,1
U096,U074,32.13,75,100,70.03,1
U096,U026,80.44,75,50,68.57,1
U096,U082,26.41,75,100,68.28,0
U096,U046,77.56,75,50,67.69,1
U096,U076,77.45,75,50,67.66,0
U096,U066,77.45,75,50,67.66,0
U096,U022,40.18,60,100,66.9,1
U096,U089,21.8,75,100,66.88,1
U096,U001,21.72,75,100,66.86,1
U096,U006,74.79,75,50,66.85,1
U096,U058,29.89,60,100,63.77,1
U096,U009,28.48,60,100,63.34,1
U096,U064,41.63,90,50,62.32,1
U096,U030,24.41,60,100,62.1,1
U097,U027,97.5,90,50,79.34,0
U097,U067,80.65,60,100,79.23,1
U097,U077,83.18,90,50,74.98,1
U097,U081,28.99,90,100,74.65,1
U097,U086,28.32,90,100,74.44,1
U097,U041,24.09,90,100,73.16,0
U097,U037,95.3,75,50,73.09,1
U097,U017,92.53,75,50,72.25,0
U097,U006,30.65,75,100,69.58,1
U097,U007,80.73,75,50,68.66,0
U097,U057,97.49,60,50,68.19,0
U097,U047,92.67,60,50,66.72,1
U097,U083,38.1,60,100,66.27,1
U097,U087,83.15,60,50,63.82,1
U097,U003,26.54,60,100,62.75,1
U097,U100,24.15,60,100,62.02,1
U097,U070,22.23,60,100,61.44,1
U097,U094,36.74,90,50,60.83,0
U097,U015,20.18,60,100,60.81,1
U097,U093,34.76,90,50,60.23,1
U098,U008,89.27,90,100,93.01,0
U098,U088,76.11,90,50,72.82,1
U098,U038,94.19,75,50,72.76,1
U098,U047,24.29,75,100,67.64,0
U098,U028,76.25,75,50,67.29,1
U098,U085,22.47,75,100,67.09,1
U098,U018,73.78,75,50,66.54,1
U098,U058,73.7,75,50,66.51,1
U098,U080,19.74,75,100,66.25,1
U098,U068,70.68,75,50,65.59,1
U098,U048,70.32,75,50,65.48,1
U098,U078,67.42,75,50,64.6,1
U098,U021,32.11,60,100,64.44,1
U098,U002,26.24,60,100,62.66,1
U098,U065,20.55,60,100,60.92,1
U098,U009,31.12,90,50,59.12,0
U098,U029,27.92,90,50,58.14,1
U098,U039,27.78,90,50,58.1,1
U098,U079,25.07,90,50,57.28,0
U098,U049,25.05,90,50,57.27,0
U099,U079,94.95,75,100,89.17,1
U099,U019,93.3,90,50,78.06,1
U099,U059,83.07,90,50,74.94,1
U099,U069,79.6,90,50,73.89,1
U099,U029,97.52,75,50,73.77,0
U099,U039,94.92,75,50,72.98,1
U099,U020,22.99,90,100,72.82,1
U099,U060,21.51,90,100,72.37,1
U099,U049,92.49,75,50,72.24,1
U099,U009,90.68,75,50,71.69,1
U099,U087,23.07,75,100,67.27,1
U099,U057,19.93,75,100,66.31,1
U099,U046,31.48,60,100,64.25,1
U099,U089,83.0,60,50,63.77,1
U099,U004,28.48,60,100,63.34,1
U099,U026,28.45,60,100,63.33,0
U099,U084,25.77,60,100,62.51,1
U099,U037,22.89,60,100,61.64,1
U099,U051,22.66,60,100,61.57,1
U099,U024,22.59,60,100,61.55,0
U100,U070,88.34,90,100,92.73,1
U100,U090,97.97,90,50,79.48,1
U100,U050,93.97,90,50,78.27,1
U100,U030,88.23,90,50,76.52,1
U100,U080,84.71,90,50,75.45,0
U100,U040,84.66,90,50,75.43,0
U100,U010,94.13,75,50,72.74,1
U100,U020,94.03,75,50,72.71,0
U100,U060,82.65,75,50,69.24,1
U100,U083,29.2,75,100,69.14,0
U100,U015,28.38,75,100,68.88,0
U100,U003,22.13,75,100,66.98,1
U100,U067,20.77,75,100,66.57,1
U100,U097,24.15,60,100,62.02,1
U100,U086,23.4,60,100,61.79,0
U100,U081,20.5,60,100,60.91,1
U100,U041,20.25,60,100,60.83,1
U100,U006,20.08,60,100,60.78,1
U100,U055,29.17,75,50,52.95,1
U100,U022,28.39,75,50,52.71,1
